key	date	value
AGOC-3A	12/15/16 1:0:0	0.132775
Appluimonia	12/15/16 1:0:0	0.106407
Methylosmolene	12/15/16 1:0:0	0.0613906
Methylosmolene	12/15/16 1:0:0	0.0570532
Chlorodinine	12/15/16 2:0:0	2.91077
Methylosmolene	12/15/16 2:0:0	2.20379
Appluimonia	12/15/16 2:0:0	1.92918
Methylosmolene	12/15/16 2:0:0	1.76641
AGOC-3A	12/15/16 2:0:0	1.749
Chlorodinine	12/15/16 2:0:0	1.62914
AGOC-3A	12/15/16 2:0:0	1.50028
Appluimonia	12/15/16 2:0:0	1.24167
AGOC-3A	12/15/16 2:0:0	1.15753
Appluimonia	12/15/16 2:0:0	0.76955
Chlorodinine	12/15/16 2:0:0	0.53449
AGOC-3A	12/15/16 2:0:0	0.514703
Chlorodinine	12/15/16 2:0:0	0.460165
Appluimonia	12/15/16 2:0:0	0.45422
Appluimonia	12/15/16 2:0:0	0.42579
AGOC-3A	12/15/16 2:0:0	0.375189
AGOC-3A	12/15/16 2:0:0	0.329634
Methylosmolene	12/15/16 2:0:0	0.325439
Methylosmolene	12/15/16 2:0:0	0.324327
Appluimonia	12/15/16 2:0:0	0.316742
Chlorodinine	12/15/16 2:0:0	0.293391
AGOC-3A	12/15/16 2:0:0	0.269007
Chlorodinine	12/15/16 2:0:0	0.258247
Chlorodinine	12/15/16 2:0:0	0.252588
Methylosmolene	12/15/16 2:0:0	0.217026
AGOC-3A	12/15/16 2:0:0	0.205088
Appluimonia	12/15/16 2:0:0	0.197353
AGOC-3A	12/15/16 2:0:0	0.180021
Appluimonia	12/15/16 2:0:0	0.15705
Methylosmolene	12/15/16 2:0:0	0.157032
Appluimonia	12/15/16 2:0:0	0.155499
Chlorodinine	12/15/16 2:0:0	0.093832
Chlorodinine	12/15/16 2:0:0	0.0455454
Methylosmolene	12/15/16 2:0:0	0.0283005
Methylosmolene	12/15/16 2:0:0	0.00322448
Methylosmolene	12/15/16 2:0:0	0.00120994
Methylosmolene	12/15/16 3:0:0	10.96044
Appluimonia	12/15/16 3:0:0	2.27361
Methylosmolene	12/15/16 3:0:0	2.17634
AGOC-3A	12/15/16 3:0:0	1.86651
Chlorodinine	12/15/16 3:0:0	1.84675
Appluimonia	12/15/16 3:0:0	1.79954
AGOC-3A	12/15/16 3:0:0	1.77531
Methylosmolene	12/15/16 3:0:0	1.70081
AGOC-3A	12/15/16 3:0:0	1.49767
AGOC-3A	12/15/16 3:0:0	1.17018
Appluimonia	12/15/16 3:0:0	1.02488
Chlorodinine	12/15/16 3:0:0	0.918373
Appluimonia	12/15/16 3:0:0	0.826001
Appluimonia	12/15/16 3:0:0	0.743109
Methylosmolene	12/15/16 3:0:0	0.680094
Appluimonia	12/15/16 3:0:0	0.65939
AGOC-3A	12/15/16 3:0:0	0.61952
Chlorodinine	12/15/16 3:0:0	0.613212
Chlorodinine	12/15/16 3:0:0	0.515673
Appluimonia	12/15/16 3:0:0	0.505675
Methylosmolene	12/15/16 3:0:0	0.44694
Chlorodinine	12/15/16 3:0:0	0.438151
AGOC-3A	12/15/16 3:0:0	0.42033
Chlorodinine	12/15/16 3:0:0	0.367172
AGOC-3A	12/15/16 3:0:0	0.341659
Methylosmolene	12/15/16 3:0:0	0.340415
Chlorodinine	12/15/16 3:0:0	0.228689
Methylosmolene	12/15/16 3:0:0	0.225414
Chlorodinine	12/15/16 3:0:0	0.220499
Methylosmolene	12/15/16 3:0:0	0.188927
AGOC-3A	12/15/16 3:0:0	0.186719
Appluimonia	12/15/16 3:0:0	0.172761
Methylosmolene	12/15/16 3:0:0	0.116844
Appluimonia	12/15/16 3:0:0	0.0173671
Chlorodinine	12/15/16 3:0:0	0.0137724
AGOC-3A	12/15/16 3:0:0	0.00577561
AGOC-3A	12/15/16 4:0:0	2.59719
Chlorodinine	12/15/16 4:0:0	2.20353
Appluimonia	12/15/16 4:0:0	2.05802
Methylosmolene	12/15/16 4:0:0	1.91569
Chlorodinine	12/15/16 4:0:0	1.80637
AGOC-3A	12/15/16 4:0:0	1.78935
Methylosmolene	12/15/16 4:0:0	1.28628
AGOC-3A	12/15/16 4:0:0	1.16546
Methylosmolene	12/15/16 4:0:0	0.987659
Chlorodinine	12/15/16 4:0:0	0.961821
Methylosmolene	12/15/16 4:0:0	0.70521
Chlorodinine	12/15/16 4:0:0	0.687807
Appluimonia	12/15/16 4:0:0	0.636425
Chlorodinine	12/15/16 4:0:0	0.617897
Appluimonia	12/15/16 4:0:0	0.594408
AGOC-3A	12/15/16 4:0:0	0.583886
AGOC-3A	12/15/16 4:0:0	0.574164
AGOC-3A	12/15/16 4:0:0	0.475732
AGOC-3A	12/15/16 4:0:0	0.473816
Methylosmolene	12/15/16 4:0:0	0.435534
Appluimonia	12/15/16 4:0:0	0.410584
AGOC-3A	12/15/16 4:0:0	0.349917
Chlorodinine	12/15/16 4:0:0	0.304495
Appluimonia	12/15/16 4:0:0	0.285136
Methylosmolene	12/15/16 4:0:0	0.285064
Appluimonia	12/15/16 4:0:0	0.256833
Appluimonia	12/15/16 4:0:0	0.254184
AGOC-3A	12/15/16 4:0:0	0.232364
Chlorodinine	12/15/16 4:0:0	0.202341
Chlorodinine	12/15/16 4:0:0	0.174865
Methylosmolene	12/15/16 4:0:0	0.16587
Methylosmolene	12/15/16 4:0:0	0.147578
Appluimonia	12/15/16 4:0:0	0.109692
Appluimonia	12/15/16 4:0:0	0.0660991
Methylosmolene	12/15/16 4:0:0	0.0293309
Chlorodinine	12/15/16 4:0:0	0.0199522
Appluimonia	12/15/16 5:0:0	3.80883
Appluimonia	12/15/16 5:0:0	2.19265
Methylosmolene	12/15/16 5:0:0	2.16168
AGOC-3A	12/15/16 5:0:0	1.94275
Methylosmolene	12/15/16 5:0:0	1.89382
AGOC-3A	12/15/16 5:0:0	1.7692
Chlorodinine	12/15/16 5:0:0	1.6033
Chlorodinine	12/15/16 5:0:0	1.1961
Methylosmolene	12/15/16 5:0:0	1.0684
Chlorodinine	12/15/16 5:0:0	0.961812
Appluimonia	12/15/16 5:0:0	0.939767
Methylosmolene	12/15/16 5:0:0	0.861125
Chlorodinine	12/15/16 5:0:0	0.85385
Methylosmolene	12/15/16 5:0:0	0.84117
Appluimonia	12/15/16 5:0:0	0.742743
Methylosmolene	12/15/16 5:0:0	0.64224
Methylosmolene	12/15/16 5:0:0	0.616748
Methylosmolene	12/15/16 5:0:0	0.603386
AGOC-3A	12/15/16 5:0:0	0.538994
Appluimonia	12/15/16 5:0:0	0.537529
AGOC-3A	12/15/16 5:0:0	0.476897
Appluimonia	12/15/16 5:0:0	0.388747
AGOC-3A	12/15/16 5:0:0	0.383622
Chlorodinine	12/15/16 5:0:0	0.358736
AGOC-3A	12/15/16 5:0:0	0.350995
Chlorodinine	12/15/16 5:0:0	0.339943
Appluimonia	12/15/16 5:0:0	0.336788
AGOC-3A	12/15/16 5:0:0	0.334572
Chlorodinine	12/15/16 5:0:0	0.318494
Appluimonia	12/15/16 5:0:0	0.280813
Chlorodinine	12/15/16 5:0:0	0.279148
Chlorodinine	12/15/16 5:0:0	0.151664
AGOC-3A	12/15/16 5:0:0	0.0580883
AGOC-3A	12/15/16 5:0:0	0.0507313
Methylosmolene	12/15/16 5:0:0	0.0378853
Appluimonia	12/15/16 5:0:0	0.0304364
Appluimonia	12/15/16 6:0:0	2.19672
Methylosmolene	12/15/16 6:0:0	2.15299
Chlorodinine	12/15/16 6:0:0	1.67839
AGOC-3A	12/15/16 6:0:0	1.5487
Chlorodinine	12/15/16 6:0:0	1.26533
Chlorodinine	12/15/16 6:0:0	1.15809
Chlorodinine	12/15/16 6:0:0	0.883253
Appluimonia	12/15/16 6:0:0	0.878713
Chlorodinine	12/15/16 6:0:0	0.799102
Appluimonia	12/15/16 6:0:0	0.754077
AGOC-3A	12/15/16 6:0:0	0.744565
AGOC-3A	12/15/16 6:0:0	0.654433
Appluimonia	12/15/16 6:0:0	0.566922
Methylosmolene	12/15/16 6:0:0	0.536383
Appluimonia	12/15/16 6:0:0	0.529051
Methylosmolene	12/15/16 6:0:0	0.422484
Methylosmolene	12/15/16 6:0:0	0.41737
AGOC-3A	12/15/16 6:0:0	0.376747
Chlorodinine	12/15/16 6:0:0	0.310079
Methylosmolene	12/15/16 6:0:0	0.300606
AGOC-3A	12/15/16 6:0:0	0.246908
Chlorodinine	12/15/16 6:0:0	0.211915
Appluimonia	12/15/16 6:0:0	0.187788
Methylosmolene	12/15/16 6:0:0	0.16624
Appluimonia	12/15/16 6:0:0	0.156294
Chlorodinine	12/15/16 6:0:0	0.130446
AGOC-3A	12/15/16 6:0:0	0.126558
AGOC-3A	12/15/16 6:0:0	0.12282
AGOC-3A	12/15/16 6:0:0	0.122727
Methylosmolene	12/15/16 6:0:0	0.120409
Chlorodinine	12/15/16 6:0:0	0.10834
Appluimonia	12/15/16 6:0:0	0.0937665
AGOC-3A	12/15/16 6:0:0	0.0810339
Methylosmolene	12/15/16 6:0:0	0.0464681
Methylosmolene	12/15/16 6:0:0	0.0184761
Appluimonia	12/15/16 6:0:0	0.0173876
Chlorodinine	12/15/16 7:0:0	3.78273
AGOC-3A	12/15/16 7:0:0	2.10124
Chlorodinine	12/15/16 7:0:0	2.03336
Methylosmolene	12/15/16 7:0:0	1.80297
Appluimonia	12/15/16 7:0:0	1.74691
Appluimonia	12/15/16 7:0:0	1.59693
Appluimonia	12/15/16 7:0:0	1.46066
Methylosmolene	12/15/16 7:0:0	1.00843
Appluimonia	12/15/16 7:0:0	0.882935
Chlorodinine	12/15/16 7:0:0	0.777854
Methylosmolene	12/15/16 7:0:0	0.662364
AGOC-3A	12/15/16 7:0:0	0.64128
Appluimonia	12/15/16 7:0:0	0.600769
Chlorodinine	12/15/16 7:0:0	0.575812
Chlorodinine	12/15/16 7:0:0	0.50032
Chlorodinine	12/15/16 7:0:0	0.461526
AGOC-3A	12/15/16 7:0:0	0.30909
Chlorodinine	12/15/16 7:0:0	0.298164
Chlorodinine	12/15/16 7:0:0	0.280906
AGOC-3A	12/15/16 7:0:0	0.263482
Appluimonia	12/15/16 7:0:0	0.257553
Appluimonia	12/15/16 7:0:0	0.255479
Methylosmolene	12/15/16 7:0:0	0.217349
Chlorodinine	12/15/16 7:0:0	0.215393
Appluimonia	12/15/16 7:0:0	0.20469
AGOC-3A	12/15/16 7:0:0	0.191635
AGOC-3A	12/15/16 7:0:0	0.188845
AGOC-3A	12/15/16 7:0:0	0.165674
Methylosmolene	12/15/16 7:0:0	0.161038
Methylosmolene	12/15/16 7:0:0	0.13986
Methylosmolene	12/15/16 7:0:0	0.12944
Methylosmolene	12/15/16 7:0:0	0.106315
Appluimonia	12/15/16 7:0:0	0.0906226
AGOC-3A	12/15/16 7:0:0	0.0780813
AGOC-3A	12/15/16 7:0:0	0.065753
Methylosmolene	12/15/16 7:0:0	0.0165502
AGOC-3A	12/15/16 8:0:0	5.41427
AGOC-3A	12/15/16 8:0:0	2.04005
AGOC-3A	12/15/16 8:0:0	1.87684
Methylosmolene	12/15/16 8:0:0	1.87386
Chlorodinine	12/15/16 8:0:0	1.75425
Appluimonia	12/15/16 8:0:0	1.72844
Chlorodinine	12/15/16 8:0:0	1.64937
Methylosmolene	12/15/16 8:0:0	1.52785
AGOC-3A	12/15/16 8:0:0	1.34679
Methylosmolene	12/15/16 8:0:0	1.22743
Appluimonia	12/15/16 8:0:0	0.889221
Chlorodinine	12/15/16 8:0:0	0.834018
Methylosmolene	12/15/16 8:0:0	0.830507
Chlorodinine	12/15/16 8:0:0	0.802921
AGOC-3A	12/15/16 8:0:0	0.665652
Appluimonia	12/15/16 8:0:0	0.631206
Chlorodinine	12/15/16 8:0:0	0.625637
Appluimonia	12/15/16 8:0:0	0.60292
AGOC-3A	12/15/16 8:0:0	0.553022
Appluimonia	12/15/16 8:0:0	0.514088
Methylosmolene	12/15/16 8:0:0	0.502624
Appluimonia	12/15/16 8:0:0	0.491906
Methylosmolene	12/15/16 8:0:0	0.335616
Appluimonia	12/15/16 8:0:0	0.326541
Appluimonia	12/15/16 8:0:0	0.252484
Chlorodinine	12/15/16 8:0:0	0.249881
Methylosmolene	12/15/16 8:0:0	0.245045
AGOC-3A	12/15/16 8:0:0	0.240386
Chlorodinine	12/15/16 8:0:0	0.162581
AGOC-3A	12/15/16 8:0:0	0.147874
Appluimonia	12/15/16 8:0:0	0.144818
Methylosmolene	12/15/16 8:0:0	0.130169
AGOC-3A	12/15/16 8:0:0	0.0921824
Chlorodinine	12/15/16 8:0:0	0.0813144
Chlorodinine	12/15/16 8:0:0	0.00313714
AGOC-3A	12/15/16 8:0:0	0.00311836
Methylosmolene	12/15/16 9:0:0	2.69535
Appluimonia	12/15/16 9:0:0	2.56163
Appluimonia	12/15/16 9:0:0	2.43408
Methylosmolene	12/15/16 9:0:0	2.15446
AGOC-3A	12/15/16 9:0:0	2.00149
Chlorodinine	12/15/16 9:0:0	1.74938
Methylosmolene	12/15/16 9:0:0	1.68198
Chlorodinine	12/15/16 9:0:0	1.27687
AGOC-3A	12/15/16 9:0:0	1.15169
Methylosmolene	12/15/16 9:0:0	1.09995
AGOC-3A	12/15/16 9:0:0	0.998957
Chlorodinine	12/15/16 9:0:0	0.848061
Appluimonia	12/15/16 9:0:0	0.806977
Appluimonia	12/15/16 9:0:0	0.792525
Methylosmolene	12/15/16 9:0:0	0.745397
Chlorodinine	12/15/16 9:0:0	0.714552
AGOC-3A	12/15/16 9:0:0	0.69448
AGOC-3A	12/15/16 9:0:0	0.55104
Chlorodinine	12/15/16 9:0:0	0.539481
AGOC-3A	12/15/16 9:0:0	0.497528
Appluimonia	12/15/16 9:0:0	0.457347
Chlorodinine	12/15/16 9:0:0	0.426963
AGOC-3A	12/15/16 9:0:0	0.37611
Methylosmolene	12/15/16 9:0:0	0.281418
Appluimonia	12/15/16 9:0:0	0.245826
AGOC-3A	12/15/16 9:0:0	0.178096
AGOC-3A	12/15/16 9:0:0	0.13815
Methylosmolene	12/15/16 9:0:0	0.133051
Appluimonia	12/15/16 9:0:0	0.131634
Methylosmolene	12/15/16 9:0:0	0.112129
Appluimonia	12/15/16 9:0:0	0.10881
Chlorodinine	12/15/16 9:0:0	0.0856952
Chlorodinine	12/15/16 9:0:0	0.0595784
Appluimonia	12/15/16 9:0:0	0.0584711
Methylosmolene	12/15/16 9:0:0	0.0398201
Chlorodinine	12/15/16 9:0:0	0.0189763
AGOC-3A	12/15/16 10:0:0	21.96426
Methylosmolene	12/15/16 10:0:0	2.33052
AGOC-3A	12/15/16 10:0:0	2.19487
Chlorodinine	12/15/16 10:0:0	1.77666
Methylosmolene	12/15/16 10:0:0	1.75373
AGOC-3A	12/15/16 10:0:0	1.72156
Appluimonia	12/15/16 10:0:0	1.59075
Methylosmolene	12/15/16 10:0:0	1.52966
Chlorodinine	12/15/16 10:0:0	0.879866
Appluimonia	12/15/16 10:0:0	0.828348
Chlorodinine	12/15/16 10:0:0	0.792486
Methylosmolene	12/15/16 10:0:0	0.741132
Appluimonia	12/15/16 10:0:0	0.685517
Methylosmolene	12/15/16 10:0:0	0.678788
AGOC-3A	12/15/16 10:0:0	0.576126
Appluimonia	12/15/16 10:0:0	0.555576
AGOC-3A	12/15/16 10:0:0	0.511552
AGOC-3A	12/15/16 10:0:0	0.498953
AGOC-3A	12/15/16 10:0:0	0.484978
AGOC-3A	12/15/16 10:0:0	0.473402
Chlorodinine	12/15/16 10:0:0	0.465527
Chlorodinine	12/15/16 10:0:0	0.386387
Appluimonia	12/15/16 10:0:0	0.358925
Chlorodinine	12/15/16 10:0:0	0.355901
Chlorodinine	12/15/16 10:0:0	0.313752
AGOC-3A	12/15/16 10:0:0	0.286504
Methylosmolene	12/15/16 10:0:0	0.273108
Appluimonia	12/15/16 10:0:0	0.218365
Chlorodinine	12/15/16 10:0:0	0.217167
Appluimonia	12/15/16 10:0:0	0.125041
Methylosmolene	12/15/16 10:0:0	0.100482
Appluimonia	12/15/16 10:0:0	0.0411086
Methylosmolene	12/15/16 10:0:0	0.0329662
Chlorodinine	12/15/16 10:0:0	0.0216902
Appluimonia	12/15/16 10:0:0	0.010072
AGOC-3A	12/15/16 10:0:0	0.00608302
Methylosmolene	12/15/16 11:0:0	2.16024
Chlorodinine	12/15/16 11:0:0	2.11759
Appluimonia	12/15/16 11:0:0	1.9125
AGOC-3A	12/15/16 11:0:0	1.73338
AGOC-3A	12/15/16 11:0:0	1.23816
Methylosmolene	12/15/16 11:0:0	0.913715
Appluimonia	12/15/16 11:0:0	0.82005
AGOC-3A	12/15/16 11:0:0	0.814044
Chlorodinine	12/15/16 11:0:0	0.747254
Appluimonia	12/15/16 11:0:0	0.737852
Chlorodinine	12/15/16 11:0:0	0.56049
AGOC-3A	12/15/16 11:0:0	0.557169
Appluimonia	12/15/16 11:0:0	0.518656
Chlorodinine	12/15/16 11:0:0	0.511351
AGOC-3A	12/15/16 11:0:0	0.508236
Appluimonia	12/15/16 11:0:0	0.497979
Methylosmolene	12/15/16 11:0:0	0.468424
Appluimonia	12/15/16 11:0:0	0.443249
Methylosmolene	12/15/16 11:0:0	0.414083
Chlorodinine	12/15/16 11:0:0	0.398906
Methylosmolene	12/15/16 11:0:0	0.337019
Methylosmolene	12/15/16 11:0:0	0.315145
Chlorodinine	12/15/16 11:0:0	0.310368
Chlorodinine	12/15/16 11:0:0	0.29423
AGOC-3A	12/15/16 11:0:0	0.204521
AGOC-3A	12/15/16 11:0:0	0.191539
Chlorodinine	12/15/16 11:0:0	0.190028
Methylosmolene	12/15/16 11:0:0	0.181406
AGOC-3A	12/15/16 11:0:0	0.180946
Methylosmolene	12/15/16 11:0:0	0.155004
Appluimonia	12/15/16 11:0:0	0.144669
Chlorodinine	12/15/16 11:0:0	0.114869
AGOC-3A	12/15/16 11:0:0	0.0561673
Appluimonia	12/15/16 11:0:0	0.0506501
Appluimonia	12/15/16 11:0:0	0.0481338
Methylosmolene	12/15/16 11:0:0	0.0279612
Chlorodinine	12/15/16 12:0:0	4.39137
Methylosmolene	12/15/16 12:0:0	2.75712
Methylosmolene	12/15/16 12:0:0	2.02505
Chlorodinine	12/15/16 12:0:0	1.98026
Appluimonia	12/15/16 12:0:0	1.77418
AGOC-3A	12/15/16 12:0:0	1.63073
Appluimonia	12/15/16 12:0:0	1.26112
Appluimonia	12/15/16 12:0:0	1.25238
Chlorodinine	12/15/16 12:0:0	1.10524
Appluimonia	12/15/16 12:0:0	0.871952
AGOC-3A	12/15/16 12:0:0	0.850713
AGOC-3A	12/15/16 12:0:0	0.813275
Methylosmolene	12/15/16 12:0:0	0.697614
Appluimonia	12/15/16 12:0:0	0.653529
Methylosmolene	12/15/16 12:0:0	0.64617
Chlorodinine	12/15/16 12:0:0	0.540915
AGOC-3A	12/15/16 12:0:0	0.505966
AGOC-3A	12/15/16 12:0:0	0.469951
Chlorodinine	12/15/16 12:0:0	0.440523
Methylosmolene	12/15/16 12:0:0	0.436962
Appluimonia	12/15/16 12:0:0	0.406986
Methylosmolene	12/15/16 12:0:0	0.355425
Appluimonia	12/15/16 12:0:0	0.348003
Appluimonia	12/15/16 12:0:0	0.347097
Chlorodinine	12/15/16 12:0:0	0.333067
AGOC-3A	12/15/16 12:0:0	0.279552
Methylosmolene	12/15/16 12:0:0	0.239078
Chlorodinine	12/15/16 12:0:0	0.194729
Chlorodinine	12/15/16 12:0:0	0.18839
AGOC-3A	12/15/16 12:0:0	0.185491
Appluimonia	12/15/16 12:0:0	0.168188
AGOC-3A	12/15/16 12:0:0	0.120426
Methylosmolene	12/15/16 12:0:0	0.120416
AGOC-3A	12/15/16 12:0:0	0.0426395
Chlorodinine	12/15/16 12:0:0	0.0407355
Methylosmolene	12/15/16 12:0:0	0.0138614
AGOC-3A	12/15/16 13:0:0	26.04034
AGOC-3A	12/15/16 13:0:0	3.07158
AGOC-3A	12/15/16 13:0:0	2.69836
AGOC-3A	12/15/16 13:0:0	2.0777
Chlorodinine	12/15/16 13:0:0	2.04215
AGOC-3A	12/15/16 13:0:0	1.98194
Appluimonia	12/15/16 13:0:0	1.67149
Methylosmolene	12/15/16 13:0:0	1.63024
Methylosmolene	12/15/16 13:0:0	1.39895
Chlorodinine	12/15/16 13:0:0	1.25608
Chlorodinine	12/15/16 13:0:0	0.843472
Methylosmolene	12/15/16 13:0:0	0.69972
Appluimonia	12/15/16 13:0:0	0.676901
Methylosmolene	12/15/16 13:0:0	0.625769
Methylosmolene	12/15/16 13:0:0	0.600326
Appluimonia	12/15/16 13:0:0	0.523292
Chlorodinine	12/15/16 13:0:0	0.51175
Appluimonia	12/15/16 13:0:0	0.492541
Methylosmolene	12/15/16 13:0:0	0.474462
Appluimonia	12/15/16 13:0:0	0.423651
Chlorodinine	12/15/16 13:0:0	0.410998
Methylosmolene	12/15/16 13:0:0	0.375249
Chlorodinine	12/15/16 13:0:0	0.322239
Methylosmolene	12/15/16 13:0:0	0.301648
Chlorodinine	12/15/16 13:0:0	0.261264
Appluimonia	12/15/16 13:0:0	0.246537
Chlorodinine	12/15/16 13:0:0	0.184137
AGOC-3A	12/15/16 13:0:0	0.180568
AGOC-3A	12/15/16 13:0:0	0.160751
AGOC-3A	12/15/16 13:0:0	0.133546
AGOC-3A	12/15/16 13:0:0	0.124722
Appluimonia	12/15/16 13:0:0	0.123132
AGOC-3A	12/15/16 13:0:0	0.10072
Appluimonia	12/15/16 13:0:0	0.0869507
Appluimonia	12/15/16 13:0:0	0.0183175
Chlorodinine	12/15/16 13:0:0	0.0156048
AGOC-3A	12/15/16 14:0:0	18.96457
Appluimonia	12/15/16 14:0:0	2.91852
AGOC-3A	12/15/16 14:0:0	2.75256
Chlorodinine	12/15/16 14:0:0	2.23356
AGOC-3A	12/15/16 14:0:0	2.11995
AGOC-3A	12/15/16 14:0:0	1.92968
Appluimonia	12/15/16 14:0:0	1.84729
Methylosmolene	12/15/16 14:0:0	1.73447
Appluimonia	12/15/16 14:0:0	1.29474
Chlorodinine	12/15/16 14:0:0	0.944647
Appluimonia	12/15/16 14:0:0	0.921368
Methylosmolene	12/15/16 14:0:0	0.816887
Appluimonia	12/15/16 14:0:0	0.789526
AGOC-3A	12/15/16 14:0:0	0.710113
Methylosmolene	12/15/16 14:0:0	0.55531
Methylosmolene	12/15/16 14:0:0	0.486066
Chlorodinine	12/15/16 14:0:0	0.472902
Appluimonia	12/15/16 14:0:0	0.430927
Chlorodinine	12/15/16 14:0:0	0.368488
Appluimonia	12/15/16 14:0:0	0.338207
Chlorodinine	12/15/16 14:0:0	0.334529
Methylosmolene	12/15/16 14:0:0	0.317981
AGOC-3A	12/15/16 14:0:0	0.279552
AGOC-3A	12/15/16 14:0:0	0.238813
Appluimonia	12/15/16 14:0:0	0.166886
Chlorodinine	12/15/16 14:0:0	0.163321
Chlorodinine	12/15/16 14:0:0	0.162682
AGOC-3A	12/15/16 14:0:0	0.151317
Methylosmolene	12/15/16 14:0:0	0.147484
Methylosmolene	12/15/16 14:0:0	0.116375
AGOC-3A	12/15/16 14:0:0	0.105838
AGOC-3A	12/15/16 14:0:0	0.0675524
Appluimonia	12/15/16 14:0:0	0.0383482
Chlorodinine	12/15/16 14:0:0	0.0358938
Chlorodinine	12/15/16 14:0:0	0.0210127
Methylosmolene	12/15/16 14:0:0	0.00453263
AGOC-3A	12/15/16 15:0:0	3.36277
Methylosmolene	12/15/16 15:0:0	2.755
Methylosmolene	12/15/16 15:0:0	2.1846
Appluimonia	12/15/16 15:0:0	2.01591
AGOC-3A	12/15/16 15:0:0	1.92122
Chlorodinine	12/15/16 15:0:0	1.8923
Appluimonia	12/15/16 15:0:0	1.41864
Appluimonia	12/15/16 15:0:0	1.37747
Methylosmolene	12/15/16 15:0:0	0.764375
Chlorodinine	12/15/16 15:0:0	0.761843
Methylosmolene	12/15/16 15:0:0	0.631534
AGOC-3A	12/15/16 15:0:0	0.608992
Chlorodinine	12/15/16 15:0:0	0.555715
AGOC-3A	12/15/16 15:0:0	0.399625
AGOC-3A	12/15/16 15:0:0	0.360358
Chlorodinine	12/15/16 15:0:0	0.320674
Chlorodinine	12/15/16 15:0:0	0.304905
Chlorodinine	12/15/16 15:0:0	0.290842
Chlorodinine	12/15/16 15:0:0	0.290554
Methylosmolene	12/15/16 15:0:0	0.288351
Methylosmolene	12/15/16 15:0:0	0.2855
Methylosmolene	12/15/16 15:0:0	0.284638
Appluimonia	12/15/16 15:0:0	0.270758
Chlorodinine	12/15/16 15:0:0	0.270076
Chlorodinine	12/15/16 15:0:0	0.244465
AGOC-3A	12/15/16 15:0:0	0.207182
AGOC-3A	12/15/16 15:0:0	0.202607
Appluimonia	12/15/16 15:0:0	0.141313
Appluimonia	12/15/16 15:0:0	0.128306
Methylosmolene	12/15/16 15:0:0	0.103094
AGOC-3A	12/15/16 15:0:0	0.0714734
Appluimonia	12/15/16 15:0:0	0.0622743
Methylosmolene	12/15/16 15:0:0	0.0174801
Appluimonia	12/15/16 15:0:0	0.0158717
AGOC-3A	12/15/16 15:0:0	0.0105332
Appluimonia	12/15/16 15:0:0	0.00217757
Chlorodinine	12/15/16 16:0:0	3.25177
AGOC-3A	12/15/16 16:0:0	2.99674
Appluimonia	12/15/16 16:0:0	2.94856
Appluimonia	12/15/16 16:0:0	2.67359
Methylosmolene	12/15/16 16:0:0	1.97323
Appluimonia	12/15/16 16:0:0	1.94356
Methylosmolene	12/15/16 16:0:0	1.88699
Chlorodinine	12/15/16 16:0:0	1.85055
AGOC-3A	12/15/16 16:0:0	1.62339
Chlorodinine	12/15/16 16:0:0	1.03504
Methylosmolene	12/15/16 16:0:0	1.0128
AGOC-3A	12/15/16 16:0:0	0.971579
Chlorodinine	12/15/16 16:0:0	0.812998
Methylosmolene	12/15/16 16:0:0	0.791014
Methylosmolene	12/15/16 16:0:0	0.720674
AGOC-3A	12/15/16 16:0:0	0.711109
Chlorodinine	12/15/16 16:0:0	0.688287
Chlorodinine	12/15/16 16:0:0	0.50779
AGOC-3A	12/15/16 16:0:0	0.44994
Appluimonia	12/15/16 16:0:0	0.422089
AGOC-3A	12/15/16 16:0:0	0.417368
Appluimonia	12/15/16 16:0:0	0.408241
Methylosmolene	12/15/16 16:0:0	0.405205
Chlorodinine	12/15/16 16:0:0	0.39581
AGOC-3A	12/15/16 16:0:0	0.379617
Appluimonia	12/15/16 16:0:0	0.331044
Methylosmolene	12/15/16 16:0:0	0.322582
Methylosmolene	12/15/16 16:0:0	0.289667
Appluimonia	12/15/16 16:0:0	0.254513
Chlorodinine	12/15/16 16:0:0	0.200283
Appluimonia	12/15/16 16:0:0	0.157488
Appluimonia	12/15/16 16:0:0	0.117694
Methylosmolene	12/15/16 16:0:0	0.1158
AGOC-3A	12/15/16 16:0:0	0.085675
Chlorodinine	12/15/16 16:0:0	0.0414041
AGOC-3A	12/15/16 16:0:0	0.036265
Chlorodinine	12/15/16 17:0:0	2.80567
Appluimonia	12/15/16 17:0:0	2.21102
AGOC-3A	12/15/16 17:0:0	2.07062
Methylosmolene	12/15/16 17:0:0	2.05014
Chlorodinine	12/15/16 17:0:0	1.90831
Appluimonia	12/15/16 17:0:0	1.6709
Chlorodinine	12/15/16 17:0:0	1.18948
Methylosmolene	12/15/16 17:0:0	1.10492
AGOC-3A	12/15/16 17:0:0	0.930015
Chlorodinine	12/15/16 17:0:0	0.754519
AGOC-3A	12/15/16 17:0:0	0.659159
Appluimonia	12/15/16 17:0:0	0.65458
Chlorodinine	12/15/16 17:0:0	0.647236
AGOC-3A	12/15/16 17:0:0	0.569298
Appluimonia	12/15/16 17:0:0	0.53195
Appluimonia	12/15/16 17:0:0	0.486647
Methylosmolene	12/15/16 17:0:0	0.451195
Appluimonia	12/15/16 17:0:0	0.444149
AGOC-3A	12/15/16 17:0:0	0.443614
